9.766292479081613298e-02,8.864686387238107557e+01,5.493045014777020185e+01,1.000000000000000000e+00
6.279773507459451842e-02,8.888409905552883572e+01,5.413010398723280048e+01,1.000000000000000000e+00
7.031953431028133139e-02,8.861980073834470772e+01,5.420978330520377142e+01,1.000000000000000000e+00
5.927029990623472466e-02,8.884687316597761253e+01,5.449808687053830170e+01,1.000000000000000000e+00
6.892947878156736874e-02,8.877137856960609952e+01,5.436546339090715207e+01,1.000000000000000000e+00
6.413712537377183609e-02,8.885197245126067855e+01,5.471093516564734927e+01,1.000000000000000000e+00
6.746099951759962354e-02,8.890843060284872479e+01,5.395361913847922608e+01,1.000000000000000000e+00
5.499113681535965081e-02,8.879589246118241874e+01,5.434246164623888831e+01,1.000000000000000000e+00
6.652048202350675787e-02,8.894361853302051202e+01,5.432380549501758082e+01,1.000000000000000000e+00
1.069188410968440889e-01,8.888899633790305188e+01,5.524985061226721683e+01,1.000000000000000000e+00
6.782012383822015600e-02,8.875329280807078192e+01,5.446431880135686754e+01,1.000000000000000000e+00
6.346021959594748407e-02,8.894650749162718739e+01,5.414696418791074706e+01,1.000000000000000000e+00
8.722191412355927154e-02,8.868380514609964393e+01,5.449240476363273444e+01,1.000000000000000000e+00
5.166254946952555244e-02,8.892103665090510844e+01,5.426901097973349408e+01,1.000000000000000000e+00
8.791133040006485211e-02,8.877080339826135003e+01,5.398216993596741275e+01,1.000000000000000000e+00
7.378132851170193796e-02,8.881099649426349174e+01,5.435489508944986170e+01,1.000000000000000000e+00
4.728822538566230388e-02,8.889082107720375348e+01,5.418481728188956481e+01,1.000000000000000000e+00
7.753433916089530475e-02,8.866529313334926599e+01,5.449932263099981355e+01,1.000000000000000000e+00
9.100802297992259537e-02,8.884985306845548791e+01,5.465716616663079463e+01,1.000000000000000000e+00
6.104239513026731706e-02,8.888101085515660316e+01,5.435244244935990565e+01,1.000000000000000000e+00
4.813018257874374789e-02,8.877446402268009251e+01,5.370346773741029978e+01,1.000000000000000000e+00
9.274934640971189970e-02,8.878284747447433745e+01,5.498794150029026895e+01,1.000000000000000000e+00
4.566752463250701305e-02,8.877472593837958925e+01,5.436667428458903117e+01,1.000000000000000000e+00
8.016055254199790092e-02,8.881620843208999361e+01,5.421485282863464050e+01,1.000000000000000000e+00
5.473599866401581554e-02,8.874809175414574725e+01,5.407334343264530219e+01,1.000000000000000000e+00
1.015435740274831383e-01,8.888777247504832246e+01,5.478300795903158615e+01,1.000000000000000000e+00
8.809915280583942299e-02,8.888024436712140641e+01,5.510691988466550129e+01,1.000000000000000000e+00
8.715329581462227804e-02,8.895214613854149377e+01,5.433991953599266367e+01,1.000000000000000000e+00
7.349805698794605047e-02,8.878839304548202449e+01,5.432031075677162590e+01,1.000000000000000000e+00
6.966761609017201040e-02,8.882900811206222613e+01,5.406447386482695805e+01,1.000000000000000000e+00
7.411466226557744674e-02,8.888304278148719106e+01,5.455178573477270021e+01,1.000000000000000000e+00
6.540978237746503110e-02,8.892910985439105787e+01,5.450664820303686753e+01,1.000000000000000000e+00
5.164864924033424343e-02,8.878860089214882123e+01,5.415012478615619074e+01,1.000000000000000000e+00
9.288988329392568188e-02,8.872689487705315514e+01,5.471535896094102469e+01,1.000000000000000000e+00
4.488118099258048277e-02,8.894421433622504480e+01,5.433574064759331179e+01,1.000000000000000000e+00
4.972226513306193113e-02,8.879833072870042088e+01,5.418137048595900751e+01,1.000000000000000000e+00
9.599833493303680521e-02,8.869686616602504614e+01,5.494690667252685046e+01,1.000000000000000000e+00
6.612906892901419809e-02,8.888710623182379322e+01,5.379096876171091424e+01,1.000000000000000000e+00
1.065769513048182293e-01,8.894288754906627048e+01,5.494725705534570892e+01,1.000000000000000000e+00
7.255733624778340496e-02,8.892071874295955070e+01,5.438059927653882397e+01,1.000000000000000000e+00
6.803591438246979484e-02,8.887553892711638071e+01,5.409362725785823045e+01,1.000000000000000000e+00
7.705575321922510101e-02,8.890077657999165694e+01,5.436903379062633945e+01,1.000000000000000000e+00
3.947984669059192986e-02,8.881097291571943231e+01,5.385585457042301982e+01,1.000000000000000000e+00
6.758083474064785490e-02,8.885647751833516850e+01,5.445250466867999961e+01,1.000000000000000000e+00
9.334228033653396706e-02,8.886736679234786607e+01,5.519536401107118451e+01,1.000000000000000000e+00
5.585436213804677308e-02,8.892221954025005459e+01,5.405507215655872955e+01,1.000000000000000000e+00
8.943769841869340931e-02,8.873545486116232439e+01,5.454551988005835028e+01,1.000000000000000000e+00
8.159281590234164494e-02,8.878415629476985771e+01,5.436577681188335021e+01,1.000000000000000000e+00
8.760347764425255312e-02,8.892398241826418825e+01,5.465823410839237795e+01,1.000000000000000000e+00
5.756002503889644240e-02,8.880873018195623558e+01,5.428266832225668281e+01,1.000000000000000000e+00
7.305814181621832215e-02,8.895787502804977009e+01,5.407791432760008377e+01,1.000000000000000000e+00
7.061968991021772002e-02,8.897300104818131672e+01,5.444283079013153781e+01,1.000000000000000000e+00
6.237073295237855614e-02,8.886650556212860863e+01,5.393316109051837515e+01,1.000000000000000000e+00
5.891722751776393152e-02,8.880042922080444612e+01,5.420719970197659165e+01,1.000000000000000000e+00
4.697345041254802345e-02,8.878038500236240793e+01,5.430767030348744129e+01,1.000000000000000000e+00
6.596337919769816593e-02,8.892827717591961800e+01,5.438969920025121496e+01,1.000000000000000000e+00
6.739679242000944093e-02,8.893573751407147654e+01,5.416543489558183921e+01,1.000000000000000000e+00
5.621984708154162402e-02,8.893866369716546671e+01,5.447035972325186037e+01,1.000000000000000000e+00
4.631333198219513003e-02,8.888685338488033949e+01,5.418525104733837594e+01,1.000000000000000000e+00
1.080838510130661262e-01,8.889460561941618266e+01,5.512367721554398514e+01,1.000000000000000000e+00
6.855682054663915503e-02,8.898344011874132775e+01,5.430327398999275346e+01,1.000000000000000000e+00
5.833579644301562644e-02,8.895996607680977775e+01,5.403120002907986219e+01,1.000000000000000000e+00
1.102493043226960845e-01,8.885888246268922330e+01,5.541991351321409809e+01,1.000000000000000000e+00
6.915418663253271314e-02,8.899567759790933508e+01,5.405128893494948272e+01,1.000000000000000000e+00
5.215463415088970878e-02,8.887542326145981519e+01,5.401954540695810181e+01,1.000000000000000000e+00
7.494508888853264328e-02,8.896242589499858866e+01,5.452789772790114853e+01,1.000000000000000000e+00
