7.719027344137430191e-03,4.223794837289142379e+01,3.658441184312054006e-01,9.381760541672523601e-01,1.000000000000000000e+00
6.184652447700500488e-03,4.416388308290301978e+01,3.639764004290153565e-01,9.589101807751546636e-01,1.000000000000000000e+00
9.277960285544395447e-03,4.062617457385742625e+01,3.507380780244040430e-01,9.218606561243659625e-01,1.000000000000000000e+00
6.491962820291519165e-03,4.374333935841131904e+01,3.637928307615693746e-01,9.551423553683432432e-01,1.000000000000000000e+00
9.252081625163555145e-03,4.066115404397293531e+01,3.352046282280743417e-01,9.024974701504415719e-01,1.000000000000000000e+00
9.630539454519748688e-03,4.030791937485089704e+01,3.316416584935855116e-01,8.994691503905674068e-01,1.000000000000000000e+00
8.606553077697753906e-03,4.128375907003849221e+01,3.582898896807729106e-01,9.294251320524321569e-01,1.000000000000000000e+00
7.929219864308834076e-03,4.199467332668496056e+01,3.621792208745289177e-01,9.402450980795710178e-01,1.000000000000000000e+00
6.501030176877975464e-03,4.373479379231589803e+01,3.771455528968590265e-01,9.580529152480531385e-01,1.000000000000000000e+00
9.492568671703338623e-03,4.042954641726037579e+01,3.356435765003119021e-01,9.035192915294741889e-01,1.000000000000000000e+00
6.927110254764556885e-03,4.317975218886527244e+01,3.746678821672944082e-01,9.558446540340072017e-01,1.000000000000000000e+00
9.978289715945720673e-03,3.999757681972537426e+01,3.514711946292345957e-01,9.042238281278168754e-01,1.000000000000000000e+00
9.294301271438598633e-03,4.062010935758664232e+01,3.357695806431968411e-01,8.990914797787278312e-01,1.000000000000000000e+00
1.062124595046043396e-02,3.945962824164844562e+01,3.282578554921903868e-01,8.891127532111721132e-01,1.000000000000000000e+00
9.679625742137432098e-03,4.025903067955871961e+01,3.285230592850441611e-01,8.991778279085528292e-01,1.000000000000000000e+00
9.064448066055774689e-03,4.083751714346753658e+01,3.381712189117292433e-01,9.023696811300974119e-01,1.000000000000000000e+00
9.825102984905242920e-03,4.013470552073557229e+01,3.533534856336574825e-01,9.125631064541499526e-01,1.000000000000000000e+00
9.295246563851833344e-03,4.062082719144635234e+01,3.316382715213871957e-01,9.041258190030388997e-01,1.000000000000000000e+00
