9.785887616122818100e-02,8.831197891860171012e+01,6.592432853642633006e+01,1.000000000000000000e+00
1.034309321054390357e-01,8.838356783672087147e+01,6.615540933035187265e+01,1.000000000000000000e+00
9.269105171996643022e-02,8.861515752086718578e+01,6.455235797135897258e+01,1.000000000000000000e+00
9.502586095398733723e-02,8.837134726212075009e+01,6.487994896218819463e+01,1.000000000000000000e+00
1.101206145775650569e-01,8.826818407765239272e+01,6.650990939393413726e+01,1.000000000000000000e+00
9.655747556825802769e-02,8.855335257418192896e+01,6.401535949367860212e+01,1.000000000000000000e+00
9.773754271578548314e-02,8.858648616518581775e+01,6.649304164473743128e+01,1.000000000000000000e+00
1.026285766527296611e-01,8.864826254193722832e+01,6.558515648222137884e+01,1.000000000000000000e+00
9.272007783963392979e-02,8.857122607967819761e+01,6.504970975857692395e+01,1.000000000000000000e+00
1.051573793671663759e-01,8.854422930646373402e+01,6.562110667308330392e+01,1.000000000000000000e+00
1.041392051536207536e-01,8.858965885493057613e+01,6.623114779916384975e+01,1.000000000000000000e+00
9.288828578770333411e-02,8.867523457851460478e+01,6.486412099992898561e+01,1.000000000000000000e+00
1.020480290265076279e-01,8.833499196810707588e+01,6.648271001879123787e+01,1.000000000000000000e+00
8.484958745733865715e-02,8.858759141078284927e+01,6.387634019324184464e+01,1.000000000000000000e+00
1.117883406528318024e-01,8.817381163678955147e+01,6.697037849755420780e+01,1.000000000000000000e+00
1.054671775018574120e-01,8.836944334673803780e+01,6.602621405847131086e+01,1.000000000000000000e+00
1.048022716649287395e-01,8.839432883565471855e+01,6.606408025402154749e+01,1.000000000000000000e+00
1.013657744301292574e-01,8.828319914352908881e+01,6.608772120449026488e+01,1.000000000000000000e+00
8.677784924829350099e-02,8.852151199488238831e+01,6.340620175548438198e+01,1.000000000000000000e+00
1.032456395191945764e-01,8.841217596417823188e+01,6.559561759379904800e+01,1.000000000000000000e+00
1.088213169035820299e-01,8.856213331004873623e+01,6.685260775134638322e+01,1.000000000000000000e+00
1.011445721916922752e-01,8.861727990195588234e+01,6.550273548167027116e+01,1.000000000000000000e+00
9.919020209904115537e-02,8.841176242095873761e+01,6.594728878752258083e+01,1.000000000000000000e+00
9.378436576166938876e-02,8.855347992518439071e+01,6.466749933244476267e+01,1.000000000000000000e+00
