2.882196567952632904e-03,5.051564470562687603e+01,3.813361537172725857e-01,9.895543750292511431e-01,1.000000000000000000e+00
3.032106207683682442e-03,5.007775440998337046e+01,3.769519157253971020e-01,9.887628775603686249e-01,1.000000000000000000e+00
2.720506628975272179e-03,5.101989181577482668e+01,3.873074753370147061e-01,9.908704972776729569e-01,1.000000000000000000e+00
2.973369089886546135e-03,5.024702052336203195e+01,3.797133603629637144e-01,9.891202895744645174e-01,1.000000000000000000e+00
4.315006081014871597e-03,4.693221014268328162e+01,3.733599893780437662e-01,9.789523478455940397e-01,1.000000000000000000e+00
2.810406265780329704e-03,5.073169901224122214e+01,3.837465225229363952e-01,9.901800748856927070e-01,1.000000000000000000e+00
3.907068632543087006e-03,4.788574753568295250e+01,3.775087143709494053e-01,9.825503378906302876e-01,1.000000000000000000e+00
4.432121291756629944e-03,4.668551620965901350e+01,3.742807234460152066e-01,9.779668957146196995e-01,1.000000000000000000e+00
4.380641039460897446e-03,4.677048416059876246e+01,3.769134893160032695e-01,9.784433272174110074e-01,1.000000000000000000e+00
2.776130335405468941e-03,5.084484883551673562e+01,3.801149312438296124e-01,9.904933192548001086e-01,1.000000000000000000e+00
2.963819308206439018e-03,5.027752899345827586e+01,3.805901308713469100e-01,9.892951147395204758e-01,1.000000000000000000e+00
4.300235770642757416e-03,4.705182356768911234e+01,3.796428343439119946e-01,9.792739105736112393e-01,1.000000000000000000e+00
2.734313020482659340e-03,5.097520002612707657e+01,3.799248481787683152e-01,9.907963253305425155e-01,1.000000000000000000e+00
2.769679529592394829e-03,5.088218658686626839e+01,3.844640687444905169e-01,9.905279092027052812e-01,1.000000000000000000e+00
3.789983456954360008e-03,4.811198972507536809e+01,3.734893253823947101e-01,9.833342404111883317e-01,1.000000000000000000e+00
3.131942823529243469e-03,4.980361680514039335e+01,3.809201452076658723e-01,9.881552679106322401e-01,1.000000000000000000e+00
2.968421205878257751e-03,5.027948215016749600e+01,3.814957074986269348e-01,9.892119916674343427e-01,1.000000000000000000e+00
4.113729577511548996e-03,4.733915284811828883e+01,3.808197526136394284e-01,9.804108088327306847e-01,1.000000000000000000e+00
